oid,TableID,ParentTableID,TableName,TableUserName,ParentTableName,ParentTableUserName,ValueID,ShortStringValue,LongStringValue,ParentValueID,SortIndex,Namespace,DateCreated,DateModified,IsDeleted,Author
1449EB15-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,875,200 Ra,200 Ra finish,80,0,EF,NULL,NULL,0,NULL
1449ED15-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,103,SFLFE,Small-female-face lap-flanged end,14,0,EF,NULL,NULL,0,NULL
1449DE17-DB97-11D6-A551-00B0D021E10A,1449DDF5-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Instrument process function,NULL,NULL,NULL,2,Level Instrument,Level Instrument,0,0,EF,NULL,NULL,0,NULL
1449E017-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Piping commodity option,NULL,NULL,NULL,80,End-finish option,End-finish option,0,0,EF,NULL,NULL,0,NULL
1449E217-DB97-11D6-A551-00B0D021E10A,1449DE4B-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Insulation Composite Material,NULL,NULL,NULL,10,RB,Rubber,0,0,EF,NULL,NULL,0,NULL
1449E417-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,640,ASME B31.8,ASME-B31.8 Gas Transmission and Distribution Piping Systems,15,0,EF,NULL,NULL,0,NULL
1449E717-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,610,FRTHD,Threaded reducing flange,65,0,EF,NULL,NULL,0,NULL
1449E817-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,1725,Y,True Y,265,0,EF,NULL,NULL,0,NULL
1449E917-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,191,Filler,Filler flange,40,0,EF,NULL,NULL,0,NULL
1449EA17-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,773,300,CL300,70,0,EF,NULL,NULL,0,NULL
1449EB17-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,877,Stock,Stock-finish,80,0,EF,NULL,NULL,0,NULL
1449ED17-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,104,LFLFE,Large-female-face lap-flanged end,14,0,EF,NULL,NULL,0,NULL
1449DE19-DB97-11D6-A551-00B0D021E10A,1449F00C-DB97-11D6-A551-00B0D021E10A,1449DDF5-DB97-11D6-A551-00B0D021E10A,InstrumentTypes2,NULL,Instrument process function,NULL,20,LG,LG,2,0,EF,NULL,NULL,0,NULL
1449E019-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Piping commodity option,NULL,NULL,NULL,8238,Gasket option,Gasket option,0,0,EF,NULL,NULL,0,NULL
1449E219-DB97-11D6-A551-00B0D021E10A,1449DE4B-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Insulation Composite Material,NULL,NULL,NULL,11,Cork,Cork,0,0,EF,NULL,NULL,0,NULL
1449E419-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,645,ASME B31.9,ASME-B31.9 Building Services Piping,15,0,EF,NULL,NULL,0,NULL
1449E719-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,615,FRS,Socket reducing flange,65,0,EF,NULL,NULL,0,NULL
1449E819-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,2100,HDHEMI,Hemispherical head,350,0,EF,NULL,NULL,0,NULL
1449E919-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,193,Socket,Socket flange,40,0,EF,NULL,NULL,0,NULL
1449EA19-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,774,350,CL350,70,0,EF,NULL,NULL,0,NULL
1449EB19-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,8241,F gskt,Flat gasket,8238,0,EF,NULL,NULL,0,NULL
1449ED19-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,111,FFTBE,Flat-face thru-bolted end without bolt holes,15,0,EF,NULL,NULL,0,NULL
1449DE1B-DB97-11D6-A551-00B0D021E10A,1449F00C-DB97-11D6-A551-00B0D021E10A,1449DDF5-DB97-11D6-A551-00B0D021E10A,InstrumentTypes2,NULL,Instrument process function,NULL,21,LI,LI,2,0,EF,NULL,NULL,0,NULL
1449E01B-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Piping commodity option,NULL,NULL,NULL,90,Piping commodity code option,Piping commodity code option,0,0,EF,NULL,NULL,0,NULL
1449E41B-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,650,API,API-2000 Venting Atmospheric and Low-Pressure Storage Tanks: Nonrefrigerated and Refrigerated,15,0,EF,NULL,NULL,0,NULL
1449E81B-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,2105,PLUG,Plug,350,0,EF,NULL,NULL,0,NULL
1449E91B-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,195,SW,Socketwelded flange,40,0,EF,NULL,NULL,0,NULL
1449EA1B-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,775,PN25,PN25,70,0,EF,NULL,NULL,0,NULL
1449EB1B-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,8242,FFF gskt,Flat full face gasket,8238,0,EF,NULL,NULL,0,NULL
1449EC1B-DB97-11D6-A551-00B0D021E10A,1AD9016F-DED5-4029-8284-C6FB01985102,C2CA0796-60D8-4448-8A5E-E19887DBE276,EqTypes2,NULL,EqTypes1,NULL,15,Air-cooled exchanger,Air-cooled exchanger,10,0,EF,NULL,NULL,0,NULL
1449ED1B-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,121,RFTBE,Raised-face thru-bolted end without bolt holes,15,0,EF,NULL,NULL,0,NULL
1449DE1D-DB97-11D6-A551-00B0D021E10A,1449F00C-DB97-11D6-A551-00B0D021E10A,1449DDF5-DB97-11D6-A551-00B0D021E10A,InstrumentTypes2,NULL,Instrument process function,NULL,22,LSH,LSH,2,0,EF,NULL,NULL,0,NULL
1449DF1D-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Piping component type,NULL,NULL,NULL,5,Valves,Valves,0,0,EF,NULL,NULL,0,NULL
1449E01D-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Piping commodity option,NULL,NULL,NULL,95,Manufacturer option,Manufacturer option,0,0,EF,NULL,NULL,0,NULL
1449E11D-DB97-11D6-A551-00B0D021E10A,1449EFE5-DB97-11D6-A551-00B0D021E10A,1449DDA1-DB97-11D6-A551-00B0D021E10A,DocTypes,NULL,Document category,NULL,6006,Instrument Index,Instrument Index,6000,0,EF,NULL,NULL,0,NULL
1449E41D-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,655,AWWA,AWWA (Water Services),15,0,EF,NULL,NULL,0,NULL
1449E71D-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,650,FEWN,Weld neck expander flange,70,0,EF,NULL,NULL,0,NULL
1449E81D-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,2110,CAP,Cap,350,0,EF,NULL,NULL,0,NULL
1449E91D-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,196,SW Red,Socketwelded reducing flange,40,0,EF,NULL,NULL,0,NULL
1449EA1D-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,776,PN40,PN40,70,0,EF,NULL,NULL,0,NULL
1449EB1D-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,8243,C gskt,Corrugated gasket,8238,0,EF,NULL,NULL,0,NULL
1449EC1D-DB97-11D6-A551-00B0D021E10A,1AD9016F-DED5-4029-8284-C6FB01985102,C2CA0796-60D8-4448-8A5E-E19887DBE276,EqTypes2,NULL,EqTypes1,NULL,40,Boiler,Boiler,10,0,EF,NULL,NULL,0,NULL
1449ED1D-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,131,RJTBE,Ring Type Joint-face thru-bolted end without bolt holes,15,0,EF,NULL,NULL,0,NULL
1449DE1F-DB97-11D6-A551-00B0D021E10A,1449F00C-DB97-11D6-A551-00B0D021E10A,1449DDF5-DB97-11D6-A551-00B0D021E10A,InstrumentTypes2,NULL,Instrument process function,NULL,23,LSL,LSL,2,0,EF,NULL,NULL,0,NULL
1449DF1F-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,25,3-way valves,3-way valves,5,0,EF,NULL,NULL,0,NULL
1449E01F-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Piping commodity option,NULL,NULL,NULL,100,Mechanical-end option,Mechanical-end option,0,0,EF,NULL,NULL,0,NULL
1449E11F-DB97-11D6-A551-00B0D021E10A,1449EFE5-DB97-11D6-A551-00B0D021E10A,1449DDA1-DB97-11D6-A551-00B0D021E10A,DocTypes,NULL,Document category,NULL,6012,Instrument specification,Instrument specification,6000,0,EF,NULL,NULL,0,NULL
1449E71F-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,700,FOWN,Weld neck orifice flange,75,0,EF,NULL,NULL,0,NULL
1449E81F-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,2355,HRST1,Hose Rack,350,0,EF,NULL,NULL,0,NULL
1449E91F-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,197,Thd,Threaded flange,40,0,EF,NULL,NULL,0,NULL
1449EA1F-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,777,400,CL400,70,0,EF,NULL,NULL,0,NULL
1449EB1F-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,8244,FDJ gskt,Flat double jacketed gasket,8238,0,EF,NULL,NULL,0,NULL
1449EC1F-DB97-11D6-A551-00B0D021E10A,1AD9016F-DED5-4029-8284-C6FB01985102,C2CA0796-60D8-4448-8A5E-E19887DBE276,EqTypes2,NULL,EqTypes1,NULL,235,Coil heat exchanger,Coil heat exchanger,10,0,EF,NULL,NULL,0,NULL
1449ED1F-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,181,FFFTBE,Flat-full-face thru-bolted end without bolt holes,15,0,EF,NULL,NULL,0,NULL
1449DE21-DB97-11D6-A551-00B0D021E10A,1449F00C-DB97-11D6-A551-00B0D021E10A,1449DDF5-DB97-11D6-A551-00B0D021E10A,InstrumentTypes2,NULL,Instrument process function,NULL,24,LT,LT,2,0,EF,NULL,NULL,0,NULL
1449DF21-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,35,4-way valves,4-way valves,5,0,EF,NULL,NULL,0,NULL
1449E121-DB97-11D6-A551-00B0D021E10A,1449EFE5-DB97-11D6-A551-00B0D021E10A,1449DDA1-DB97-11D6-A551-00B0D021E10A,DocTypes,NULL,Document category,NULL,6010,Enhanced SmartLoop Reports,Enhanced SmartLoop Reports,6000,0,EF,NULL,NULL,0,NULL
1449E721-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,705,FOSO,Slip-on orifice flange,75,0,EF,NULL,NULL,0,NULL
1449E821-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,2375,Spray sprinkler,Spray sprinkler,350,0,EF,NULL,NULL,0,NULL
1449E921-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,202,FE,Flanged end,45,0,EF,NULL,NULL,0,NULL
1449EA21-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,778,PN64,PN64,70,0,EF,NULL,NULL,0,NULL
1449EB21-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,8246,CDJ gskt,Corrugated double jacketed gasket,8238,0,EF,NULL,NULL,0,NULL
1449EC21-DB97-11D6-A551-00B0D021E10A,1AD9016F-DED5-4029-8284-C6FB01985102,C2CA0796-60D8-4448-8A5E-E19887DBE276,EqTypes2,NULL,EqTypes1,NULL,55,Cooling tower,Cooling tower,10,0,EF,NULL,NULL,0,NULL
1449ED21-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,201,FFTBEHT,Flat-face thru-bolted end with threaded bolt holes,20,0,EF,NULL,NULL,0,NULL
1449DE23-DB97-11D6-A551-00B0D021E10A,1449F00C-DB97-11D6-A551-00B0D021E10A,1449DDF5-DB97-11D6-A551-00B0D021E10A,InstrumentTypes2,NULL,Instrument process function,NULL,25,LIC,LIC,2,0,EF,NULL,NULL,0,NULL
1449DF23-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,15,Angle valves,Angle valves,5,0,EF,NULL,NULL,0,NULL
1449E123-DB97-11D6-A551-00B0D021E10A,1449EFE5-DB97-11D6-A551-00B0D021E10A,1449DDA1-DB97-11D6-A551-00B0D021E10A,DocTypes,NULL,Document category,NULL,6008,Instrument Installation Detail,Instrument Installation Detail,6000,0,EF,NULL,NULL,0,NULL
1449E723-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,710,FOSW,Socket weld orifice flange,75,0,EF,NULL,NULL,0,NULL
1449E923-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,211,FFFE,Flat-face flanged end,45,0,EF,NULL,NULL,0,NULL
1449EA23-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,781,600,CL600,70,0,EF,NULL,NULL,0,NULL
1449EB23-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,8247,R gskt,Ring gasket,8238,0,EF,NULL,NULL,0,NULL
1449EC23-DB97-11D6-A551-00B0D021E10A,1AD9016F-DED5-4029-8284-C6FB01985102,C2CA0796-60D8-4448-8A5E-E19887DBE276,EqTypes2,NULL,EqTypes1,NULL,220,Electric element,Electric element,10,0,EF,NULL,NULL,0,NULL
1449ED23-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,202,FFTBEH,Flat-face thru-bolted end with non-threaded bolt holes,20,0,EF,NULL,NULL,0,NULL
1449DE25-DB97-11D6-A551-00B0D021E10A,1449DDF5-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Instrument process function,NULL,NULL,NULL,3,Pressure Instrument,Pressure Instrument,0,0,EF,NULL,NULL,0,NULL
1449DF25-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,20,Angle valve flow-directional,Angle valve flow-directional,5,0,EF,NULL,NULL,0,NULL
1449E125-DB97-11D6-A551-00B0D021E10A,1449EFE5-DB97-11D6-A551-00B0D021E10A,1449DDA1-DB97-11D6-A551-00B0D021E10A,DocTypes,NULL,Document category,NULL,6004,Instrument Cable Schedules,Instrument Cable Schedules,6000,0,EF,NULL,NULL,0,NULL
1449E725-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,715,FOTHD,Threaded orifice flange,75,0,EF,NULL,NULL,0,NULL
1449E925-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,221,RFFE,Raised-face flanged end,45,0,EF,NULL,NULL,0,NULL
1449EA25-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,782,PN100,PN100,70,0,EF,NULL,NULL,0,NULL
1449EB25-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,8248,SW gskt,Spiral-wound gasket,8238,0,EF,NULL,NULL,0,NULL
1449EC25-DB97-11D6-A551-00B0D021E10A,1AD9016F-DED5-4029-8284-C6FB01985102,C2CA0796-60D8-4448-8A5E-E19887DBE276,EqTypes2,NULL,EqTypes1,NULL,185,Electric heater,Electric heater,10,0,EF,NULL,NULL,0,NULL
1449ED25-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,211,RFTBEHT,Raised-face thru-bolted end with threaded bolt holes,20,0,EF,NULL,NULL,0,NULL
1449DE27-DB97-11D6-A551-00B0D021E10A,1449F00C-DB97-11D6-A551-00B0D021E10A,1449DDF5-DB97-11D6-A551-00B0D021E10A,InstrumentTypes2,NULL,Instrument process function,NULL,30,PDSH,PDSH,3,0,EF,NULL,NULL,0,NULL
1449E127-DB97-11D6-A551-00B0D021E10A,1449EFE5-DB97-11D6-A551-00B0D021E10A,1449DDA1-DB97-11D6-A551-00B0D021E10A,DocTypes,NULL,Document category,NULL,6014,Instrument Wiring Diagrams,Instrument Wiring Diagrams,6000,0,EF,NULL,NULL,0,NULL
1449E727-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,770,BLSPA,Paddle spacer,76,0,EF,NULL,NULL,0,NULL
1449E827-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,2155,PIPEFX,Plain piping by purchase length,401,0,EF,NULL,NULL,0,NULL
1449E927-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,231,RJFE,RTJ-face flanged end,45,0,EF,NULL,NULL,0,NULL
1449EA27-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,785,800,CL800,70,0,EF,NULL,NULL,0,NULL
1449EB27-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,8249,MSS gskt,MSS-SP-44 gasket,8238,0,EF,NULL,NULL,0,NULL
1449EC27-DB97-11D6-A551-00B0D021E10A,1AD9016F-DED5-4029-8284-C6FB01985102,C2CA0796-60D8-4448-8A5E-E19887DBE276,EqTypes2,NULL,EqTypes1,NULL,200,Fired heater,Fired heater,10,0,EF,NULL,NULL,0,NULL
1449ED27-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,212,RFTBEH,Raised-face thru-bolted end with non-threaded bolt holes,20,0,EF,NULL,NULL,0,NULL
1449DE29-DB97-11D6-A551-00B0D021E10A,1449F00C-DB97-11D6-A551-00B0D021E10A,1449DDF5-DB97-11D6-A551-00B0D021E10A,InstrumentTypes2,NULL,Instrument process function,NULL,31,PDSL,PDSL,3,0,EF,NULL,NULL,0,NULL
1449DF29-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,10,Linear Flow Directional Valves,Linear Flow Directional Valves,5,0,EF,NULL,NULL,0,NULL
1449E129-DB97-11D6-A551-00B0D021E10A,1449EFE5-DB97-11D6-A551-00B0D021E10A,1449DDA1-DB97-11D6-A551-00B0D021E10A,DocTypes,NULL,Document category,NULL,6002,IO Assignment,IO Assignment,6000,0,EF,NULL,NULL,0,NULL
1449E729-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,775,OPSPA,Ring spacer,76,0,EF,NULL,NULL,0,NULL
1449E829-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,784,DISTPC,Distance piece,401,0,EF,NULL,NULL,0,NULL
1449E929-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,241,STFE,Small-tongue-face flanged end,45,0,EF,NULL,NULL,0,NULL
